rebalance_date,domain,basket_code,basket_name,basket_weight,tradable_nav,basket_level,tail_probability_weight_share,proxy_weight_share,slot_coverage_ratio,direction_balance_score,cash_weight,price_coverage_share,entries,exits,turnover,transaction_cost,rebalanced
2024-06-25,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-06-26,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-06-27,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-06-28,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-06-29,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-06-30,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-01,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-02,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-03,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-04,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-05,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-06,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-07,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-08,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-09,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-10,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-11,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-12,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-13,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-14,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-15,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-16,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-17,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-18,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-19,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-20,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-21,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-22,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-23,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-24,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-25,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-26,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-27,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-28,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-29,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-30,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-07-31,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-01,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-02,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-03,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-04,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-05,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-06,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-07,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-08,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-09,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-10,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-11,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-12,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-13,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-14,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-15,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-16,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-17,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-18,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-19,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-20,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-21,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-22,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-23,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-24,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-25,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-26,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-27,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-28,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-29,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-30,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-08-31,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-01,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-02,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-03,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-04,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-05,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-06,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-07,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-08,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-09,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-10,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-11,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-12,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-13,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-14,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-15,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-16,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-17,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-18,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-19,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-20,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-21,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-22,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-23,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-24,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-25,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-26,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-27,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-28,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-29,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-09-30,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-01,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-02,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-03,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-04,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-05,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-06,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-07,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-08,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-09,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-10,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-11,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-12,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-13,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-14,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-15,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-16,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-17,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-18,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-19,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-20,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-21,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-22,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-23,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-24,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-25,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-26,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-27,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-28,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-29,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-30,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-10-31,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-11-01,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-02,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-03,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-04,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-05,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-06,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-07,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-08,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-09,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-10,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-11,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-12,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-13,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-14,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-15,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-16,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-17,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-18,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-19,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-20,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-21,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-22,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-23,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-24,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-25,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-26,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-27,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-28,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-29,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-11-30,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,0.0,0,0,0.0,0.0,True
2024-12-01,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-02,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-03,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-04,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-05,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-06,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-07,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-08,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-09,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-10,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-11,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-12,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-13,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-14,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-15,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
2024-12-16,GENERAL,ADIT-X3,Major Economy Recession,0.1634,0.1460770133811845,0.1460770133811845,,,,,1.0,1.0,0,0,0.0,0.0,True
